TARGET_SCORE_02,TARGET_SCORE_01,REC_SCORE_RISCO,REC_TAXA_STATUS_A,REC_QTD_LINHAS,REC_DIAS_ENTRE_RECARGAS,REC_QTD_INST_DIST_REG,REC_DIAS_DESDE_ULTIMA_RECARGA,REC_TAXA_CARTAO_ONLINE,REC_QTD_STATUS_ZB2,REC_QTD_CARTAO_ONLINE,REC_COEF_VARIACAO_REAL,var_26,FAT_DIAS_MEDIO_CRIACAO_VENCIMENTO,REC_VLR_CREDITO_STDDEV,REC_TAXA_PLAT_PREPG,REC_VLR_REAL_STDDEV,REC_QTD_CARTAO_CHIPPRE,REC_QTD_PLANOS,REC_QTD_PLAT_AUTOC,PAG_QTD_PAGAMENTOS_TOTAL,FAT_QTD_FATURAS_PRIMEIRA,var_73,REC_QTD_STATUS_ZB1,FAT_TAXA_PRIMEIRA_FAT,FAT_DIAS_ATRASO_MIN,PAG_TAXA_PAGAMENTOS_COM_JUROS,FAT_DIAS_MAX_CRIACAO_VENCIMENTO,REC_COEF_VARIACAO_CREDITO,PAG_DIAS_ENTRE_FATURAS,FAT_DIAS_DESDE_ATIVACAO_CONTA,var_85,REC_FREQ_RECARGA_DIARIA,FAT_DIAS_DESDE_ULTIMA_FAT,FAT_DIAS_DESDE_PRIMEIRA_FAT,PAG_QTD_FATURAS_DISTINTAS,var_82,PAG_DIAS_DESDE_ULTIMA_FATURA,REC_TAXA_PLAT_CONTROLE,var_90,PAG_TAXA_FORMA_PA,PAG_QTD_PAGAMENTOS_COM_JUROS,PAG_QTD_AREAS,FAT_DIAS_ATRASO_MEDIO,REC_QTD_RECARGAS_TOTAL,var_28,var_44,PAG_VLR_PAGAMENTO_FATURA_STDDEV,REC_QTD_TIPOS_RECARGA,var_34,FAT_QTD_FAT_PREPG,PAG_FLAG_ALTO_RISCO,var_67,REC_QTD_PLATAFORMAS,PAG_QTD_STATUS_R,PAG_COEF_VARIACAO_PAGAMENTO,FAT_QTD_FATURAS_ACA,REC_QTD_INSTITUICOES,FAT_QTD_SAFRAS_DISTINTAS,FPD,NUM_CPF,SAFRA
45.365823071875376,52.704568257798385,63.173940656343255,38.58310885866495,33.924401356310256,54.81866061718492,49.06363811260829,62.20821298813048,50.22630852676869,38.13006611694256,65.98321807641034,51.35563416414709,49.41279572895371,65.51245266427729,52.91378984815946,67.44861406623494,47.11937201648721,50.030601167385726,53.41753920713539,26.089214347160407,59.219363780076165,40.378587718096156,52.066776285391164,60.08415969942991,43.88484197961645,42.19595394071372,60.784261944729465,47.62276626652887,44.77965710158244,42.093760087270475,46.69947264755999,60.02809751955141,65.15396749263593,38.740491038646056,45.782231356123695,54.550450942422216,59.01143630529225,53.81269146967979,34.94428658980316,43.00681126743328,58.02949926519495,58.40363599554779,52.24590633249992,38.44924379039861,41.99159083837211,49.23074244220845,49.148239077289986,48.33078666410718,47.59267838255924,A,34.03043924300828,30.68938507965988,B,53.21544639317998,45.52208790926026,61.64347495040256,37.681680588722344,78.86548061715322,50.205206695749425,0,CPF_00010,202502
45.34270246429743,49.49761890550863,51.975996046923996,48.06340540720282,42.37275221433786,55.47264797377967,63.2579664754219,41.23226218788155,35.944369461437134,60.57814180820796,57.33547813505866,57.28518643514536,54.46536506940711,58.82286492599216,50.321850870368394,74.04837542253972,54.31022958010893,55.84622952486741,37.01674060331097,39.801986663054066,58.51409936762654,50.00223947995788,48.70702542964492,50.940698411915236,57.87543324326865,51.17517619158097,40.022422173406454,45.268925866394774,69.19281300144459,47.17687958075071,65.54962727725766,66.85870152221523,57.64292581420433,37.57379855055085,48.65355908175205,68.22392832551398,66.23861412322142,58.181755254714744,47.3783607987486,38.02146254674089,54.480982133510246,47.240369035449994,48.27475626673254,49.62461198627758,65.64581241057414,79.33605706171272,41.367872405389186,66.31152515028003,53.29969924990186,A,48.13974336793785,58.89950096076087,B,63.335668221983454,45.094511545948286,38.0602881697408,49.60731551403044,60.51252210274222,51.98666252703979,1,CPF_00011,202502
52.41962271566034,47.6105195313359,70.75260872625265,42.831776793971954,42.30857650212702,55.48883835317365,37.1283643141575,67.12040284017893,40.15006874182985,44.10887867218873,50.08783654898148,56.37605812231209,51.99610418402783,42.3841213496378,58.728170831783345,52.17207937528401,48.86437435209549,52.37829540758336,24.791529934272653,59.79259744286963,36.84202591781859,49.0487512244653,48.66372270273229,43.31641836009111,43.53471520523485,46.457813840833595,37.48077739526548,32.63273182235561,37.566377393201094,40.56294568569924,59.248262123767375,46.705588952751654,37.587007272590434,49.211741205265454,49.83335866702056,60.86530557898822,66.53635216029858,54.023911690282056,46.649621079816484,43.65204517895758,44.13772305719001,59.4304064156104,40.58382234416298,46.70256841130132,40.75444780530684,45.944673082375424,57.345292184244876,50.86859775813611,52.521921506980924,B,63.11926575331251,64.53884488548135,A,42.48106370096677,54.39033834695303,42.33911575257275,58.92102040446999,55.17028563190872,37.851662860626156,0,CPF_00012,202503
30.86719755342202,40.92436337958402,43.10812181910432,31.3346338292694,40.600968988911355,47.45044206446302,36.02881814887009,32.52363490171739,51.98680009547407,40.64403701237574,47.623166830390154,52.587698052439215,60.941795475214754,46.93986045642591,57.32080951433022,45.35232776088272,49.44147817347189,54.79625319551573,51.4880876167959,47.50344461781081,45.340490219279495,35.87924393684369,42.23305947027856,36.05471562134524,58.467711090082446,58.38177219599437,69.26345405721133,53.384731053121115,39.465309659267234,44.949827292548235,61.47520616632242,36.35966835160686,44.27524976188409,50.798568357693036,46.49047257861912,55.23160033402162,44.65249195409085,48.794816256208065,38.66924826907843,33.868699810853116,39.5364996431258,52.8107222501762,55.05934305820752,57.858464131561504,59.34328746725998,50.88578129416735,66.55042221468732,51.16414227890674,41.415083997545395,C,57.49087858300095,70.61934956003614,D,72.78108623385512,34.6462372642431,61.6248695057964,58.76371189834023,38.3568822560279,42.71228471323721,0,CPF_00013,202502
32.75082167486967,44.23228669431667,67.3596380316525,49.17319314157301,58.294748419317486,48.745457399970995,44.16400673653995,54.347700645568914,49.20932658135444,48.22082124195602,50.76609070451659,61.955313880867095,54.79003143392759,51.45427217405759,46.9093376326174,38.2277358254879,46.2261348253779,45.67698814190459,47.86073533648835,52.07542294888742,58.22988592003321,51.6549156413314,59.41619013551491,49.599627924789004,50.18999082259871,48.427636079714475,43.42041872334489,51.488866039537704,46.58768778976579,48.36074023244484,58.19973642346786,53.58234594014453,62.56221344441359,50.11332378367734,52.35865065749571,39.739319172588424,48.115131402411706,48.4277328310888,35.13837725393384,56.83062581508265,55.22971573896945,41.1655589423815,60.31018217042444,39.25501610341192,45.218133027663,55.46504953608414,41.52328050784965,48.601296412272866,53.150909432157036,C,48.512592852008616,39.541161724822636,A,55.56868316828986,47.89154657274193,50.10943114783474,46.19148228723547,59.47730112734108,55.53447017250819,0,CPF_00014,202502
44.37712470759027,57.55391225825756,51.979107834626475,48.78252491616716,48.06173861227197,53.27879524159357,60.38378851019317,54.754306825266234,44.20875890364253,40.87189080703487,44.88236442057696,34.81030219186685,41.38690420302892,42.96289600668567,54.04823408808268,54.68540161546069,63.448540311806944,52.31730942030393,40.230542606181174,36.53214337884565,50.415418405638945,59.66139660861049,50.765180622437114,65.33012542249183,44.7874519314387,49.410736454769484,36.8908799292784,34.848850637505194,49.36250078320822,54.02262344664378,59.46243671615314,68.83811031184803,51.418780426284954,56.76101613649913,61.51515145933001,48.20267485989879,45.88720075669462,59.36814316922667,54.92719346567025,53.94523605161876,49.28485990727018,50.58244360659381,58.745876458098074,60.2038187417768,49.96824143232869,38.98100027011287,36.02944976853027,51.965119260012145,62.37710696149668,D,48.53651329831803,51.17323496834274,B,34.80588123966193,59.80278991109378,37.37549394991335,60.640832727255365,44.988714897006716,36.16789270266642,0,CPF_00015,202503
39.87168879665576,55.009171876243805,43.48581996385552,65.13449743242131,47.35485158689389,50.858930062933304,34.806539245231576,42.04442932059118,45.19166210488021,45.82569618010568,28.952504942809853,55.045818144773904,71.78562173991662,66.92346572463205,49.64903533215406,67.82905600065143,42.67073961891465,40.72626994304066,32.99372750348622,68.47866995702103,39.26307153802536,38.71658429734217,48.25556065714718,46.90155098635927,56.18407215744135,54.85747147455459,32.5794605822817,54.53274042133176,59.2308729245013,59.49257301852909,43.11917873419682,45.230241400459406,38.511598803841366,47.8452328383566,38.57518101881577,50.71664139750851,43.284893946989236,54.63444938116062,53.24504322370813,55.605292848705126,36.60729684514699,63.08338367054328,47.41199136391083,63.536121095467664,52.94592620943372,53.58547713879228,50.20003219827464,61.99537838647909,46.658667611566386,D,38.4409021757542,63.228182691504216,D,41.548018859144435,37.543311306599925,36.774620683827926,69.05904554529445,48.057291953640345,51.33729723723539,0,CPF_00016,202503
53.142473325952736,40.22444755201449,45.16114165945678,56.30811684554777,29.961376355932465,27.80699627252465,21.67844401889431,54.24393937861012,56.961679971592886,53.440539215634665,70.42177910534731,56.265383633369424,51.943334633382335,51.44326471726037,41.46067091539944,47.526596129748434,42.59767747451291,62.884336225033884,42.65256786527291,61.905296437176766,54.58317939125442,62.72483330848759,42.52570746750796,57.85126585460055,42.72546075276882,71.06940182263186,60.75103453808939,45.01808079298561,54.507704171862656,45.36215628621892,48.01397844646516,56.86846977063719,41.810475550262794,55.62979181904856,54.885201384740085,56.96631501217747,31.585052906635415,50.72689463035433,38.32603019932388,40.455959494248575,34.83141583491681,48.50846011032756,53.61252283363536,50.0030496426229,28.990187895004013,50.34661432057185,49.71344338964736,58.45843844684688,51.525692487409344,C,47.32344229994447,47.46381521053046,B,64.20999164216819,51.72878960934585,41.89059194655295,46.83792464737173,33.19220723940717,62.37953531489055,0,CPF_00017,202502
40.91975924478789,50.99332305429226,46.7965269180568,39.758131756707954,56.35418030209226,47.70200369424806,45.488411415910015,62.795186697601586,44.82307427130785,53.48341739246127,51.553249991994015,37.6043771391976,48.52659773378494,22.966519528926426,62.9046074137635,26.21003959246776,71.20993565845109,43.65725283182687,48.05508515135224,47.993147816246704,42.851927410085295,34.39829174870056,36.68086889608914,58.43951400518931,56.38184040728213,58.88446930358555,46.586954853399405,76.90315007288694,45.83684742655972,63.35104617268624,40.10084686976451,56.95745792472643,57.03493522711172,48.55413232673552,51.72158669606441,56.37333041272193,49.85252281983158,49.640987023998925,42.54121493563811,38.04929436484944,40.412962708564166,39.651948365546225,66.7165943664861,50.607361255813046,35.37282664572701,46.96311810323162,61.709327861203604,50.28076181116171,52.06708916010856,A,52.4344071424013,44.33012086157322,A,62.432291429623945,43.68600579729166,50.02125542157916,56.91514706432169,37.58516914059491,53.85469629111821,0,CPF_00018,202502
35.87696298664709,57.51387123371789,54.241659464019165,68.54092566334188,37.60741605146528,41.485935657396865,55.5174079991092,27.831811606459354,49.119087559709264,41.021699335743705,53.981472651225374,34.971293913176105,59.63925423055571,53.3935581275622,50.551992425300895,56.700496718155236,59.77847564654331,61.2884748754939,56.6587782370639,45.953041431366735,67.94524848392211,71.17324144370954,63.07964192549343,47.16313779072827,52.12726121191785,49.113938936513904,47.462902649336016,44.30638807909132,48.66684193481894,59.38611078625493,47.89511969462966,51.91442047344609,59.944102812176304,68.23358962036465,51.53763829544706,51.69540410218286,37.14434406288889,53.45270509612289,61.612222731541635,50.5351427431356,68.2096722526623,34.11355831403343,60.708822921714685,42.32453498769847,50.863330187871625,61.726039587430066,37.70805047621468,67.01325106456653,47.15335449564729,A,61.0511354327409,31.33982326455509,D,50.18093481560503,45.96306880534367,54.673795697267884,27.37190037309208,54.38546498827135,53.35486743165977,0,CPF_00019,202502
64.65648768921554,33.305947188786284,55.228354880355,62.21033695525353,50.599326302663286,51.75211418908512,62.00261749738829,55.02744807490814,71.69936588080543,45.12294627051256,49.42092250123091,42.54057873524398,52.49450945930072,46.51842603182687,70.48708257698851,59.853997114500494,26.148863013069636,47.663930390171345,51.8863108156798,60.29604361419693,65.44841462418259,45.88739569516517,55.54638708131807,63.163448375195195,44.03675310908079,50.031979906152884,48.4079828841336,45.64806667802207,46.809370802153,55.04093831943942,56.84104990934741,50.06924721043714,50.178553014821745,50.807137267264466,58.71844569874091,51.20349915377171,49.65828118465673,45.31651311440551,41.223034864834396,50.641025649502254,72.13277918011303,42.278353131353484,42.1583725780668,44.573391010259336,42.7569243621612,40.962512820893444,44.62044824975902,58.72985641342569,56.76901237694358,C,43.798243764852444,61.32622457771749,A,51.49917703057852,66.55152260389907,46.7094000005586,37.41853271818009,60.0623467527049,29.798485508222363,0,CPF_00020,202503
47.74223699513465,55.43360192379935,44.26299996061421,55.82097703468616,52.773769379581914,79.85259002603411,45.36838637914601,25.067291796699223,35.76317363116077,60.743330047702436,42.64883199275412,43.38458557484708,53.99228192939327,49.25073443881552,33.745077298001675,34.141543596141524,44.34741260789596,52.019990107573214,66.0806724717273,69.82470450168927,56.040974263555675,51.45616996826891,33.76082157430033,20.913392555194964,55.28634815334559,44.75140539675565,60.12942884669781,41.25223775745632,40.8534626467427,51.53649129296619,51.34583284812247,40.76570794278607,74.75313800936102,73.40722611525678,50.492974252171585,57.204568950760695,71.15770809562984,58.215388173082104,51.707989039338024,48.52730172487055,52.0498914730891,45.89863738229018,24.539949353785303,45.91663319354316,59.96581295274622,52.749021130822214,28.52296760733147,45.61818880802651,43.199343687450124,B,48.10164871936537,49.80739243926635,B,38.35389726274029,33.49510816454992,53.84999189239519,50.9112102933352,56.84904419795035,41.780872235821036,0,CPF_00021,202502
50.67528204687924,43.37376241054153,49.756454077390174,47.73515901150168,63.60658595838651,53.67481665474304,45.885733928839976,40.34335196476792,31.481572684253415,54.96400117733941,48.140755190512294,57.534194635024306,74.92183998600687,46.313806342143,44.432212271566335,51.76484183662953,31.880106624379458,45.050354491092996,39.64395943954606,59.537602558113534,63.61006704769774,31.0796642751433,57.63142300709657,37.77249721261825,55.465897256886386,40.50004296480305,48.204701660240794,62.77876521041972,41.12037063398378,53.19120841868541,63.114808189602954,27.183379275794227,58.24152363455639,53.52011591090864,54.80229261905703,41.41413774370014,44.906549036692915,39.24141438162133,48.10221700432019,47.10516730812151,51.48942796241288,58.19999135917259,52.96772507084235,64.42940067837931,33.93879119131876,64.54664291385046,63.74983636211823,36.19651646266062,63.326455186959336,A,40.50786519243317,42.706581410369374,D,63.21442740235342,57.656303381716164,45.62933513306385,39.932669374816115,56.50818996742949,70.5420183359104,1,CPF_00022,202502
35.75251813786544,55.70598668593159,71.42270358611864,40.405607632765204,36.91179600880888,46.86470313827602,61.53900734255747,66.29166364900945,57.83589664798607,70.75065039348542,34.006052378056886,43.85461216308905,47.248785717449536,58.07046416606687,50.326388366908716,54.512260161360985,40.49309306584745,39.840045688319705,58.81058892057433,71.71802667396602,50.64791350123381,49.378639335306914,59.224811702331095,40.8436770364154,61.57519605809958,44.47249212933678,73.44053778832625,46.27224205535247,60.278838914334095,61.87051150666382,38.585842077727804,38.88149293335971,47.565189303671,47.863228294117846,57.15864629571147,66.95515819249857,51.94774005628067,45.885434902335184,55.063634710620626,67.10775777694387,46.63679628170479,38.791507321883785,57.985681267484324,49.28129214189226,55.65255056257987,42.933782440437014,52.50544628323364,45.8498619820343,56.262055616322456,C,52.25325179540505,52.838572898288604,B,40.12232913225533,45.220717312227876,62.23920201616917,70.39202044722448,49.35233543040293,44.00838082454068,0,CPF_00023,202502
44.556172754748175,42.367408434574834,67.27543170100711,46.27793223928947,19.804878441791747,59.21801501977252,31.302583003045793,44.18217966607946,43.21356938705897,61.80128173741528,72.77086498053305,41.43651481718796,46.82239105982604,61.196877785533815,61.37381097628914,49.26892697991062,18.614853337659603,32.552396123946984,50.47298743128728,40.77648670938082,57.654374943750156,52.28482177718192,51.243761223009294,41.8028497713261,59.66147012409296,42.278510362880574,51.337605740542294,42.750858462345036,31.7183507207286,62.23579659759274,55.0023835069824,46.096958508883006,41.842939519006556,41.00552023740325,44.956347996193934,29.52833114836529,59.06648385809283,56.11106095446024,41.43892347343569,54.260250117929786,40.65514651690498,65.53751885729636,39.10775508126737,36.778270433599914,36.237787795956734,47.031140173077006,45.36567086019203,54.13348778550253,40.632313993271055,C,57.83779450308963,51.53005373178665,D,58.447411111234175,44.72336014854333,75.51840094572356,55.97879687296553,45.93292984633788,62.64476209547068,0,CPF_00024,202503
